,id,v1x,v1y,v2x,v2y,isCorrect
204,0,2000.0,5344.0,1984.0,5344.0,1
205,0,2016.0,5344.0,2000.0,5344.0,1
206,0,2016.0,5344.0,2000.0,5344.0,1
207,0,2048.0,5344.0,2016.0,5344.0,1
208,0,2048.0,5344.0,2048.0,5472.0,1
209,0,2048.0,5344.0,2048.0,5472.0,1
210,0,2016.0,5472.0,2048.0,5472.0,1
211,0,2016.0,5472.0,2048.0,5472.0,1
212,0,2000.0,5472.0,2016.0,5472.0,1
213,0,2000.0,5472.0,2016.0,5472.0,1
214,0,1984.0,5472.0,2000.0,5472.0,1
215,0,2016.0,5344.0,2016.0,5472.0,1
216,0,2016.0,5344.0,2016.0,5472.0,1
217,0,2000.0,5472.0,2000.0,5344.0,1
218,0,2000.0,5472.0,2000.0,5344.0,1
219,0,704.0,4992.0,704.0,5184.0,1
220,0,832.0,4672.0,832.0,4896.0,1
221,0,1408.0,4544.0,1280.0,4512.0,1
222,0,1408.0,4544.0,1280.0,4512.0,1
223,0,1024.0,4544.0,832.0,4672.0,1
224,0,1536.0,4672.0,1408.0,4544.0,1
225,2,800.0,4896.0,800.0,4992.0,1
226,2,800.0,4992.0,704.0,4992.0,1
227,2,800.0,4992.0,704.0,4992.0,1
228,2,800.0,4896.0,704.0,4896.0,1
229,2,800.0,4896.0,704.0,4896.0,1
230,0,704.0,4896.0,704.0,4992.0,1
231,0,704.0,4896.0,704.0,4992.0,1
232,0,608.0,4896.0,608.0,4864.0,1
233,0,608.0,5184.0,608.0,5152.0,1
234,0,608.0,5184.0,608.0,5152.0,1
235,0,704.0,5184.0,608.0,5184.0,1
236,0,704.0,5184.0,800.0,5184.0,1
237,0,800.0,5184.0,800.0,5280.0,1
238,0,800.0,5184.0,800.0,5280.0,1
239,0,800.0,5280.0,800.0,5312.0,1
240,0,800.0,5280.0,800.0,5312.0,1
241,0,800.0,5312.0,800.0,5344.0,1
242,0,800.0,5312.0,800.0,5344.0,1
243,0,800.0,5344.0,800.0,5376.0,1
244,0,800.0,5344.0,800.0,5376.0,1
245,0,800.0,5376.0,800.0,5408.0,1
246,0,800.0,5376.0,800.0,5408.0,1
247,0,800.0,5408.0,800.0,5440.0,1
248,0,800.0,5408.0,800.0,5440.0,1
249,0,704.0,5440.0,800.0,5440.0,1
250,0,704.0,5440.0,800.0,5440.0,1
251,0,704.0,5408.0,800.0,5408.0,1
252,0,704.0,5408.0,800.0,5408.0,1
253,0,704.0,5376.0,800.0,5376.0,1
254,0,704.0,5376.0,800.0,5376.0,1
255,0,704.0,5344.0,800.0,5344.0,1
256,0,704.0,5344.0,800.0,5344.0,1
257,0,704.0,5312.0,800.0,5312.0,1
258,0,704.0,5312.0,800.0,5312.0,1
259,0,704.0,5280.0,800.0,5280.0,1
260,0,704.0,5280.0,800.0,5280.0,1
261,0,688.0,5280.0,704.0,5280.0,1
262,0,688.0,5280.0,704.0,5280.0,1
263,0,656.0,5600.0,672.0,5600.0,1
264,0,656.0,5472.0,656.0,5600.0,1
265,0,656.0,5472.0,656.0,5600.0,1
266,0,672.0,5472.0,656.0,5472.0,1
267,0,688.0,5472.0,672.0,5472.0,1
268,0,688.0,5472.0,672.0,5472.0,1
269,0,704.0,5472.0,688.0,5472.0,1
270,0,688.0,5472.0,688.0,5600.0,1
271,0,688.0,5472.0,688.0,5600.0,1
272,0,672.0,5600.0,672.0,5472.0,1
273,0,672.0,5600.0,672.0,5472.0,1
274,0,800.0,5440.0,800.0,5600.0,1
275,0,800.0,5600.0,704.0,5600.0,1
276,0,800.0,5600.0,704.0,5600.0,1
277,0,800.0,5600.0,704.0,5600.0,1
278,0,800.0,4896.0,800.0,4864.0,1
279,0,688.0,5344.0,688.0,5280.0,1
280,0,480.0,4640.0,480.0,4704.0,1
281,0,800.0,4640.0,480.0,4640.0,1
282,0,704.0,5184.0,704.0,5280.0,1
283,0,704.0,5184.0,704.0,5280.0,1
284,0,704.0,5472.0,704.0,5600.0,1
285,0,704.0,5472.0,704.0,5600.0,1
286,0,704.0,5472.0,704.0,5600.0,1
287,0,704.0,5440.0,704.0,5472.0,1
288,0,704.0,5408.0,704.0,5440.0,1
289,0,704.0,5376.0,704.0,5408.0,1
290,0,704.0,5344.0,704.0,5376.0,1
291,0,704.0,5312.0,704.0,5344.0,1
292,0,704.0,5280.0,704.0,5312.0,1
293,0,704.0,5600.0,704.0,5792.0,1
294,0,688.0,5600.0,704.0,5600.0,1
295,0,688.0,5600.0,704.0,5600.0,1
296,0,688.0,5600.0,704.0,5600.0,1
297,0,672.0,5600.0,688.0,5600.0,1
298,0,672.0,5600.0,688.0,5600.0,1
299,0,1152.0,4368.0,1152.0,4384.0,1
300,0,1152.0,4368.0,1152.0,4384.0,1
301,0,1152.0,4352.0,1152.0,4368.0,1
302,0,1152.0,4352.0,1152.0,4368.0,1
303,0,1152.0,4336.0,1152.0,4352.0,1
304,0,1152.0,4336.0,1280.0,4336.0,1
305,0,1152.0,4336.0,1280.0,4336.0,1
306,0,1280.0,4352.0,1280.0,4336.0,1
307,0,1280.0,4352.0,1280.0,4336.0,1
308,0,1280.0,4368.0,1280.0,4352.0,1
309,0,1280.0,4368.0,1280.0,4352.0,1
310,0,1280.0,4384.0,1280.0,4368.0,1
311,0,1152.0,4352.0,1280.0,4352.0,1
312,0,1152.0,4352.0,1280.0,4352.0,1
313,0,1280.0,4368.0,1152.0,4368.0,1
314,0,1280.0,4368.0,1152.0,4368.0,1
315,0,1616.0,5488.0,1616.0,5584.0,1
316,0,1664.0,5344.0,1616.0,5344.0,1
317,0,1664.0,5328.0,1664.0,5344.0,1
318,0,1616.0,5328.0,1664.0,5328.0,1
319,0,1616.0,5328.0,1664.0,5328.0,1
320,0,1616.0,5328.0,1664.0,5328.0,1
321,0,1664.0,5488.0,1616.0,5488.0,1
322,0,1664.0,5472.0,1664.0,5488.0,1
323,0,1616.0,5472.0,1664.0,5472.0,1
324,0,1792.0,5328.0,1808.0,5328.0,1
325,0,1808.0,5328.0,1808.0,5488.0,1
326,0,1808.0,5488.0,1792.0,5488.0,1
327,0,1808.0,5488.0,1792.0,5488.0,1
328,0,1808.0,5488.0,1792.0,5488.0,1
329,0,1792.0,5488.0,1792.0,5328.0,1
330,0,1792.0,5504.0,1792.0,5488.0,1
331,0,1792.0,5504.0,1792.0,5488.0,1
332,0,1792.0,5504.0,1792.0,5488.0,1
333,0,1792.0,5520.0,1792.0,5504.0,1
334,0,1792.0,5520.0,1792.0,5504.0,1
335,0,1792.0,5536.0,1792.0,5520.0,1
336,0,1792.0,5536.0,1792.0,5520.0,1
337,0,1664.0,5536.0,1792.0,5536.0,1
338,0,1664.0,5520.0,1664.0,5536.0,1
339,0,1664.0,5504.0,1664.0,5520.0,1
340,0,1664.0,5488.0,1664.0,5504.0,1
341,0,1664.0,5488.0,1792.0,5488.0,1
342,0,1664.0,5488.0,1792.0,5488.0,1
343,0,1664.0,5488.0,1792.0,5488.0,1
344,0,1664.0,5504.0,1792.0,5504.0,1
345,0,1664.0,5504.0,1792.0,5504.0,1
346,0,1664.0,5520.0,1792.0,5520.0,1
347,0,1664.0,5520.0,1792.0,5520.0,1
348,0,1664.0,5312.0,1664.0,5328.0,1
349,0,1664.0,5312.0,1664.0,5328.0,1
350,0,1664.0,5312.0,1664.0,5328.0,1
351,0,1664.0,5296.0,1664.0,5312.0,1
352,0,1664.0,5296.0,1664.0,5312.0,1
353,0,1664.0,5280.0,1664.0,5296.0,1
354,0,1664.0,5280.0,1664.0,5296.0,1
355,0,1792.0,5280.0,1664.0,5280.0,1
356,0,1792.0,5296.0,1792.0,5280.0,1
357,0,1792.0,5312.0,1792.0,5296.0,1
358,0,1792.0,5328.0,1792.0,5312.0,1
359,0,1792.0,5328.0,1664.0,5328.0,1
360,0,1792.0,5328.0,1664.0,5328.0,1
361,0,1792.0,5328.0,1664.0,5328.0,1
362,0,1792.0,5312.0,1664.0,5312.0,1
363,0,1792.0,5312.0,1664.0,5312.0,1
364,0,1792.0,5296.0,1664.0,5296.0,1
365,0,1792.0,5296.0,1664.0,5296.0,1
366,21,1616.0,5344.0,1616.0,5472.0,1
367,21,1616.0,5344.0,1616.0,5472.0,1
368,0,1984.0,5152.0,1984.0,5120.0,1
369,0,1984.0,5632.0,1984.0,5600.0,1
370,0,1984.0,5152.0,1600.0,5152.0,1
371,0,1568.0,5152.0,1568.0,5184.0,1
372,0,1568.0,5632.0,1600.0,5632.0,1
373,0,480.0,4896.0,480.0,4928.0,1
374,0,480.0,4896.0,608.0,4896.0,1
375,0,480.0,4896.0,608.0,4896.0,1
376,0,480.0,5344.0,688.0,5344.0,1
377,0,608.0,4928.0,608.0,4896.0,1
378,0,608.0,4928.0,608.0,4896.0,1
379,0,608.0,4960.0,608.0,4928.0,1
380,0,608.0,4960.0,608.0,4928.0,1
381,0,608.0,4992.0,608.0,4960.0,1
382,0,608.0,4992.0,608.0,4960.0,1
383,0,608.0,5024.0,608.0,4992.0,1
384,0,608.0,5024.0,608.0,4992.0,1
385,0,608.0,5056.0,608.0,5024.0,1
386,0,608.0,5056.0,608.0,5024.0,1
387,0,608.0,5088.0,608.0,5056.0,1
388,0,608.0,5088.0,608.0,5056.0,1
389,0,608.0,5120.0,608.0,5088.0,1
390,0,608.0,5120.0,608.0,5088.0,1
391,0,608.0,5152.0,608.0,5120.0,1
392,0,608.0,5152.0,608.0,5120.0,1
393,0,480.0,5152.0,480.0,5344.0,1
394,0,480.0,5120.0,480.0,5152.0,1
395,0,480.0,5088.0,480.0,5120.0,1
396,0,480.0,5056.0,480.0,5088.0,1
397,0,480.0,5024.0,480.0,5056.0,1
398,0,480.0,4992.0,480.0,5024.0,1
399,0,480.0,4960.0,480.0,4992.0,1
400,0,480.0,4928.0,480.0,4960.0,1
401,0,480.0,4928.0,608.0,4928.0,1
402,0,480.0,4928.0,608.0,4928.0,1
403,0,480.0,4960.0,608.0,4960.0,1
404,0,480.0,4960.0,608.0,4960.0,1
405,0,480.0,4992.0,608.0,4992.0,1
406,0,480.0,4992.0,608.0,4992.0,1
407,0,480.0,5024.0,608.0,5024.0,1
408,0,480.0,5024.0,608.0,5024.0,1
409,0,480.0,5056.0,608.0,5056.0,1
410,0,480.0,5056.0,608.0,5056.0,1
411,0,480.0,5088.0,608.0,5088.0,1
412,0,480.0,5088.0,608.0,5088.0,1
413,0,480.0,5120.0,608.0,5120.0,1
414,0,480.0,5120.0,608.0,5120.0,1
415,19,480.0,5152.0,608.0,5152.0,1
416,19,480.0,5152.0,608.0,5152.0,1
417,0,608.0,4864.0,704.0,4864.0,1
418,0,608.0,4864.0,704.0,4864.0,1
419,0,704.0,4864.0,704.0,4896.0,1
420,0,704.0,4864.0,704.0,4896.0,1
421,0,800.0,4864.0,800.0,4640.0,1
422,0,800.0,4864.0,704.0,4864.0,1
423,0,800.0,4864.0,704.0,4864.0,1
424,0,1984.0,5984.0,1984.0,5728.0,1
425,0,1552.0,5104.0,1984.0,5104.0,1
426,0,1552.0,5104.0,1984.0,5104.0,1
427,0,1520.0,5136.0,1520.0,5104.0,1
428,0,1520.0,5648.0,1520.0,5136.0,1
429,0,1552.0,5680.0,1520.0,5680.0,1
430,0,1568.0,5600.0,1568.0,5632.0,1
431,0,1600.0,5632.0,1984.0,5632.0,1
432,0,1600.0,5632.0,1984.0,5632.0,1
433,0,1568.0,5184.0,1568.0,5600.0,1
434,0,1600.0,5152.0,1568.0,5152.0,1
435,0,1152.0,4192.0,1152.0,4336.0,1
436,18,1152.0,4192.0,1280.0,4192.0,1
437,18,1152.0,4192.0,1280.0,4192.0,1
438,0,1280.0,4336.0,1280.0,4192.0,1
439,0,1280.0,4336.0,1280.0,4192.0,1
440,0,1152.0,4064.0,1152.0,4192.0,1
441,0,1152.0,4064.0,1152.0,4192.0,1
442,0,1280.0,4064.0,1152.0,4064.0,1
443,0,1280.0,4064.0,1152.0,4064.0,1
444,0,1728.0,4064.0,1280.0,4064.0,1
445,0,1728.0,4192.0,1728.0,4064.0,1
446,0,1728.0,4192.0,1728.0,4064.0,1
447,0,1280.0,4192.0,1536.0,4192.0,1
448,0,1152.0,4000.0,1152.0,4064.0,1
449,0,1152.0,4000.0,1152.0,4064.0,1
450,0,1280.0,4000.0,1152.0,4000.0,1
451,0,1280.0,4000.0,1152.0,4000.0,1
452,0,1280.0,4064.0,1280.0,4000.0,1
453,0,1152.0,3936.0,1152.0,4000.0,1
454,0,1152.0,3936.0,1152.0,4000.0,1
455,0,1280.0,3936.0,1152.0,3936.0,1
456,0,1280.0,3936.0,1152.0,3936.0,1
457,0,1280.0,4000.0,1280.0,3936.0,1
458,0,1152.0,3872.0,1152.0,3936.0,1
459,0,1152.0,3872.0,1152.0,3936.0,1
460,0,1280.0,3872.0,1152.0,3872.0,1
461,0,1280.0,3872.0,1152.0,3872.0,1
462,0,1280.0,3936.0,1280.0,3872.0,1
463,0,1152.0,3808.0,1152.0,3872.0,1
464,0,1152.0,3808.0,1152.0,3872.0,1
465,0,1280.0,3808.0,1152.0,3808.0,1
466,0,1280.0,3808.0,1152.0,3808.0,1
467,0,1280.0,3872.0,1280.0,3808.0,1
468,0,1152.0,3744.0,1152.0,3808.0,1
469,0,1152.0,3744.0,1152.0,3808.0,1
470,0,1280.0,3744.0,1152.0,3744.0,1
471,0,1280.0,3744.0,1152.0,3744.0,1
472,0,1280.0,3808.0,1280.0,3744.0,1
473,0,1152.0,3680.0,1152.0,3744.0,1
474,0,1152.0,3680.0,1152.0,3744.0,1
475,0,1280.0,3680.0,1152.0,3680.0,1
476,0,1280.0,3680.0,1152.0,3680.0,1
477,0,1280.0,3680.0,1152.0,3680.0,1
478,0,1280.0,3744.0,1280.0,3680.0,1
479,0,1152.0,3552.0,1152.0,3680.0,1
480,0,1152.0,3552.0,1152.0,3680.0,1
481,0,1152.0,3552.0,1152.0,3680.0,1
482,0,1728.0,4064.0,1728.0,3760.0,1
483,0,1728.0,4064.0,1728.0,3760.0,1
484,0,1600.0,3744.0,1632.0,3712.0,1
485,0,1600.0,3744.0,1632.0,3712.0,1
486,0,1536.0,3680.0,1600.0,3744.0,1
487,0,1664.0,3552.0,1632.0,3584.0,1
488,0,1728.0,3552.0,1664.0,3552.0,1
489,0,1728.0,3552.0,1664.0,3552.0,1
490,0,1728.0,3616.0,1728.0,3552.0,1
491,0,1728.0,3760.0,1728.0,3616.0,1
492,0,1728.0,3760.0,1728.0,3616.0,1
493,0,1600.0,3744.0,1600.0,3760.0,1
494,0,1520.0,3552.0,1520.0,3680.0,1
495,0,1664.0,3552.0,1520.0,3552.0,1
496,0,1280.0,3552.0,1152.0,3552.0,1
497,0,1088.0,3680.0,1152.0,3680.0,1
498,0,1088.0,3680.0,1152.0,3680.0,1
499,0,1088.0,3680.0,1152.0,3680.0,1
500,0,1088.0,3488.0,1088.0,3680.0,1
501,0,1280.0,3488.0,1248.0,3488.0,1
502,0,1280.0,3552.0,1280.0,3488.0,1
503,0,1344.0,3552.0,1280.0,3552.0,1
504,0,1520.0,3552.0,1344.0,3552.0,1
505,0,1520.0,3552.0,1344.0,3552.0,1
506,0,1344.0,3488.0,1344.0,3552.0,1
507,0,1344.0,3488.0,1344.0,3552.0,1
508,0,1520.0,3488.0,1344.0,3488.0,1
509,0,1520.0,3552.0,1520.0,3488.0,1
510,0,2048.0,3808.0,2048.0,3696.0,1
511,0,2048.0,3808.0,2048.0,3696.0,1
512,0,2048.0,3808.0,2048.0,3696.0,1
513,0,2112.0,3696.0,2048.0,3696.0,1
514,0,2112.0,3696.0,2048.0,3696.0,1
515,0,2112.0,3696.0,2048.0,3696.0,1
516,0,2176.0,3744.0,2112.0,3696.0,1
517,0,2176.0,3744.0,2112.0,3696.0,1
518,0,2304.0,3792.0,2240.0,3776.0,1
519,0,2432.0,3744.0,2368.0,3776.0,1
520,0,2496.0,3744.0,2432.0,3744.0,1
521,0,2592.0,3776.0,2496.0,3744.0,1
522,0,2832.0,3824.0,2704.0,3808.0,1
523,0,3008.0,3872.0,2912.0,3856.0,1
524,0,3072.0,3872.0,3008.0,3872.0,1
525,0,3072.0,3936.0,3072.0,3872.0,1
526,0,3072.0,3936.0,3072.0,3872.0,1
527,0,3008.0,3936.0,3072.0,3936.0,1
528,0,3008.0,3936.0,3072.0,3936.0,1
529,0,2624.0,3888.0,2720.0,3904.0,1
530,0,2448.0,3856.0,2544.0,3856.0,1
531,0,2368.0,3872.0,2448.0,3856.0,1
532,0,2176.0,3872.0,2304.0,3888.0,1
533,0,2112.0,3808.0,2176.0,3872.0,1
534,0,2048.0,3808.0,2112.0,3808.0,1
535,0,2944.0,4000.0,2848.0,4032.0,1
536,0,2944.0,4000.0,2848.0,4032.0,1
537,0,2720.0,3984.0,2848.0,4032.0,1
538,0,2720.0,3984.0,2848.0,4032.0,1
539,0,2592.0,3968.0,2720.0,3984.0,1
540,0,2496.0,3936.0,2592.0,3968.0,1
541,0,2336.0,3952.0,2496.0,3936.0,1
542,0,2176.0,4064.0,2304.0,4064.0,1
543,0,2176.0,4064.0,2304.0,4064.0,1
544,0,2112.0,4000.0,2176.0,4064.0,1
545,0,2048.0,3872.0,2112.0,4000.0,1
546,0,2048.0,3808.0,2048.0,3872.0,1
