,id,v1x,v1y,v2x,v2y,isCorrect
77,12,3600.0,1920.0,3472.0,1920.0,1
78,0,3472.0,1920.0,3472.0,1952.0,1
79,0,3600.0,1952.0,3600.0,1920.0,1
80,0,3600.0,1920.0,3600.0,1872.0,1
81,0,3600.0,1920.0,3600.0,1872.0,1
82,0,2992.0,2400.0,2944.0,2400.0,1
83,0,2992.0,2400.0,2944.0,2400.0,1
84,0,3024.0,2400.0,2992.0,2400.0,1
85,0,2992.0,2528.0,3024.0,2528.0,1
86,9,2992.0,2400.0,2992.0,2528.0,1
87,9,2992.0,2400.0,2992.0,2528.0,1
88,10,3472.0,3008.0,3600.0,3008.0,1
89,10,3472.0,3008.0,3600.0,3008.0,1
90,0,3600.0,3008.0,3600.0,2976.0,1
91,0,3472.0,2976.0,3472.0,3008.0,1
92,0,3472.0,3008.0,3472.0,3056.0,1
93,0,3472.0,3008.0,3472.0,3056.0,1
94,0,4080.0,2528.0,4128.0,2528.0,1
95,0,4080.0,2528.0,4128.0,2528.0,1
96,0,4048.0,2528.0,4080.0,2528.0,1
97,0,4080.0,2400.0,4048.0,2400.0,1
98,11,4080.0,2528.0,4080.0,2400.0,1
99,11,4080.0,2528.0,4080.0,2400.0,1
100,0,3760.0,2528.0,3728.0,2528.0,1
101,0,3472.0,2688.0,3472.0,2656.0,1
102,0,3312.0,2400.0,3344.0,2400.0,1
103,0,3728.0,2400.0,3760.0,2400.0,1
104,19,3760.0,2400.0,3760.0,2528.0,1
105,19,3600.0,2688.0,3472.0,2688.0,1
106,0,3600.0,2656.0,3600.0,2688.0,1
107,0,3344.0,2528.0,3312.0,2528.0,1
108,19,3312.0,2528.0,3312.0,2400.0,1
109,0,3600.0,2240.0,3600.0,2272.0,1
110,19,3472.0,2240.0,3600.0,2240.0,1
111,69,3600.0,2400.0,3600.0,2528.0,1
112,3,3472.0,2400.0,3600.0,2400.0,1
113,69,3600.0,2528.0,3472.0,2528.0,1
114,3,3472.0,2528.0,3472.0,2400.0,1
115,0,3106.0,1986.0,3232.0,1856.0,1
116,0,3952.0,1968.0,4208.0,1712.0,1
117,0,2403.0,1840.0,3106.0,1986.0,1
118,0,2403.0,1840.0,3106.0,1986.0,1
119,0,4016.0,2032.0,4144.0,2160.0,1
120,0,2403.0,1840.0,64.0,1888.0,1
121,0,2403.0,1840.0,64.0,1888.0,1
122,0,2403.0,1840.0,64.0,1888.0,1
123,0,4032.0,2880.0,4176.0,3024.0,1
124,0,5032.0,1792.0,4256.0,1792.0,1
125,0,3024.0,2064.0,2403.0,1840.0,1
126,0,3024.0,2064.0,2403.0,1840.0,1
127,0,3024.0,2064.0,2403.0,1840.0,1
128,0,3024.0,2064.0,2403.0,1840.0,1
129,0,3840.0,3072.0,3600.0,3088.0,1
130,0,3968.0,2944.0,3840.0,3072.0,1
131,0,4128.0,3104.0,3968.0,2944.0,1
132,0,4128.0,3104.0,3968.0,2944.0,1
133,0,5240.0,1392.0,5232.0,1184.0,1
134,0,3024.0,2064.0,3106.0,1986.0,1
135,0,3024.0,2064.0,3106.0,1986.0,1
136,0,4032.0,2880.0,3968.0,2944.0,1
137,0,4032.0,2880.0,3968.0,2944.0,1
138,0,5024.0,3104.0,4128.0,3104.0,1
139,0,2640.0,3312.0,2704.0,3376.0,1
140,0,2640.0,3312.0,2704.0,3376.0,1
141,0,3120.0,2960.0,3056.0,2896.0,1
142,0,3120.0,2960.0,3056.0,2896.0,1
143,0,3952.0,1968.0,4016.0,2032.0,1
144,0,3952.0,1968.0,4016.0,2032.0,1
145,0,5032.0,1792.0,5032.0,1712.0,1
146,0,5032.0,1792.0,5032.0,1712.0,1
147,0,2640.0,3312.0,2672.0,4000.0,1
148,0,2672.0,4000.0,3392.0,4744.0,1
149,0,3392.0,4744.0,4408.0,4672.0,1
150,0,5016.0,4736.0,5024.0,4760.0,1
151,0,5536.0,4752.0,5024.0,3104.0,1
152,0,5536.0,4752.0,5024.0,3104.0,1
153,0,4408.0,4672.0,5016.0,4736.0,1
154,0,4176.0,3024.0,5024.0,3024.0,1
155,0,4176.0,3024.0,5024.0,3024.0,1
156,0,4256.0,1792.0,4016.0,2032.0,1
157,0,4256.0,1792.0,4016.0,2032.0,1
158,0,4208.0,1712.0,5032.0,1712.0,1
159,0,4208.0,1712.0,5032.0,1712.0,1
160,0,5064.0,1792.0,5240.0,1392.0,1
161,0,5064.0,1792.0,5240.0,1392.0,1
162,0,528.0,3232.0,1584.0,3396.0,1
163,0,528.0,3232.0,1584.0,3396.0,1
164,0,528.0,3232.0,1584.0,3396.0,1
165,0,64.0,1888.0,96.0,1992.0,1
166,0,64.0,1888.0,96.0,1992.0,1
167,0,80.0,1760.0,64.0,1888.0,1
168,0,80.0,1760.0,64.0,1888.0,1
169,0,80.0,1760.0,64.0,1888.0,1
170,0,2403.0,1840.0,80.0,1760.0,1
171,0,5024.0,3104.0,5096.0,2368.0,1
172,67,5096.0,2368.0,5104.0,2304.0,1
173,0,1520.0,1888.0,64.0,1888.0,1
174,0,1520.0,1888.0,64.0,1888.0,1
175,0,1520.0,1888.0,64.0,1888.0,1
176,0,2032.0,2528.0,2912.0,2528.0,1
177,0,2032.0,2528.0,2912.0,2528.0,1
178,0,96.0,1992.0,1488.0,2016.0,1
179,0,2912.0,2400.0,2032.0,2400.0,1
180,0,2032.0,2400.0,1520.0,1888.0,1
181,0,1488.0,2016.0,1936.0,2464.0,1
182,0,1936.0,2464.0,1584.0,2816.0,1
183,0,1584.0,2816.0,1584.0,3136.0,1
184,0,1584.0,2816.0,1584.0,3136.0,1
185,0,1712.0,2848.0,2032.0,2528.0,1
186,0,96.0,1992.0,1584.0,3328.0,1
187,0,96.0,1992.0,1584.0,3328.0,1
188,0,96.0,1992.0,1584.0,3328.0,1
189,0,5240.0,1392.0,5413.0,979.0,1
190,14,8001.0,2208.0,8064.0,2208.0,1
191,0,8545.0,2208.0,8545.0,2752.0,1
192,0,8545.0,2752.0,8001.0,2752.0,1
193,0,8001.0,2752.0,8001.0,2208.0,1
194,0,8033.0,2240.0,8033.0,2720.0,1
195,0,8033.0,2720.0,8513.0,2720.0,1
196,0,8513.0,2240.0,8096.0,2240.0,1
197,0,8049.0,2640.0,8049.0,2704.0,1
198,0,8049.0,2704.0,8113.0,2704.0,1
199,0,8113.0,2704.0,8113.0,2640.0,1
200,0,8113.0,2640.0,8049.0,2640.0,1
201,0,8433.0,2640.0,8433.0,2704.0,1
202,0,8433.0,2704.0,8497.0,2704.0,1
203,0,8497.0,2704.0,8497.0,2640.0,1
204,0,8497.0,2640.0,8433.0,2640.0,1
205,0,8497.0,2256.0,8433.0,2256.0,1
206,0,8497.0,2320.0,8497.0,2256.0,1
207,0,8433.0,2320.0,8497.0,2320.0,1
208,0,8433.0,2256.0,8433.0,2320.0,1
209,0,8049.0,2256.0,8049.0,2320.0,1
210,0,8049.0,2320.0,8113.0,2320.0,1
211,0,8113.0,2320.0,8113.0,2256.0,1
212,0,8113.0,2256.0,8049.0,2256.0,1
213,0,8513.0,2720.0,8513.0,2240.0,1
214,0,8360.0,2408.0,8272.0,2552.0,1
215,0,8272.0,2552.0,8184.0,2408.0,1
216,13,8184.0,2408.0,8360.0,2408.0,1
217,14,8104.0,2368.0,8440.0,2368.0,1
218,0,8272.0,2632.0,8104.0,2368.0,1
219,0,8440.0,2368.0,8272.0,2632.0,1
220,14,8096.0,2240.0,8033.0,2240.0,1
221,0,8232.0,2792.0,8296.0,2792.0,1
222,0,8296.0,2792.0,8296.0,2856.0,1
223,0,8296.0,2856.0,8232.0,2856.0,1
224,0,8232.0,2856.0,8232.0,2792.0,1
225,0,8608.0,2440.0,8672.0,2440.0,1
226,0,8672.0,2440.0,8672.0,2504.0,1
227,0,8672.0,2504.0,8608.0,2504.0,1
228,0,8608.0,2504.0,8608.0,2440.0,1
229,0,8248.0,2168.0,8248.0,2104.0,1
230,0,8312.0,2168.0,8248.0,2168.0,1
231,0,8312.0,2104.0,8312.0,2168.0,1
232,0,8248.0,2104.0,8312.0,2104.0,1
233,0,7880.0,2448.0,7944.0,2448.0,1
234,0,7944.0,2448.0,7944.0,2512.0,1
235,0,7944.0,2512.0,7880.0,2512.0,1
236,0,7880.0,2512.0,7880.0,2448.0,1
237,0,3472.0,1952.0,3472.0,2032.0,1
238,0,3472.0,1952.0,3472.0,2032.0,1
239,0,3472.0,2032.0,3376.0,2032.0,1
240,0,3472.0,2032.0,3376.0,2032.0,1
241,0,3376.0,1952.0,3376.0,2032.0,1
242,0,3376.0,1952.0,3376.0,2032.0,1
243,0,3376.0,1952.0,3280.0,1952.0,1
244,0,3376.0,2032.0,3312.0,2032.0,1
245,0,3376.0,2032.0,3312.0,2032.0,1
246,0,3256.0,1976.0,3312.0,2032.0,1
247,0,3256.0,1976.0,3312.0,2032.0,1
248,0,3968.0,2400.0,3968.0,2320.0,1
249,0,3968.0,2400.0,3968.0,2320.0,1
250,0,4048.0,2400.0,3968.0,2400.0,1
251,0,4048.0,2400.0,3968.0,2400.0,1
252,0,4048.0,2400.0,4048.0,2320.0,1
253,0,3968.0,2320.0,3968.0,2248.0,1
254,0,3968.0,2320.0,3968.0,2248.0,1
255,0,4048.0,2320.0,4048.0,2248.0,1
256,0,4048.0,2320.0,3968.0,2320.0,1
257,0,4048.0,2320.0,3968.0,2320.0,1
258,0,3968.0,2248.0,3952.0,2224.0,1
259,0,3968.0,2248.0,3952.0,2224.0,1
260,0,4048.0,2248.0,4048.0,2204.0,1
261,0,4048.0,2248.0,3968.0,2248.0,1
262,0,4048.0,2248.0,3968.0,2248.0,1
263,0,4048.0,2204.0,4008.0,2167.0,1
264,0,4048.0,2536.0,4048.0,2528.0,1
265,0,4048.0,2536.0,4048.0,2528.0,1
266,0,3872.0,2896.0,4048.0,2719.0,1
267,0,3792.0,1952.0,3696.0,1952.0,1
268,0,3600.0,2976.0,3680.0,2976.0,1
269,0,3600.0,2976.0,3600.0,2896.0,1
270,0,3600.0,2976.0,3600.0,2896.0,1
271,0,3600.0,2896.0,3680.0,2896.0,1
272,0,3600.0,2896.0,3680.0,2896.0,1
273,0,3680.0,2976.0,3680.0,2896.0,1
274,0,3680.0,2976.0,3680.0,2896.0,1
275,0,3680.0,2976.0,3768.0,2976.0,1
276,0,3680.0,2896.0,3768.0,2896.0,1
277,0,3680.0,2896.0,3768.0,2896.0,1
278,0,3792.0,2976.0,3872.0,2896.0,1
279,0,3768.0,2976.0,3768.0,2896.0,1
280,0,3768.0,2976.0,3768.0,2896.0,1
281,0,3768.0,2976.0,3792.0,2976.0,1
282,0,3768.0,2896.0,3816.0,2848.0,1
283,0,3768.0,2896.0,3816.0,2848.0,1
284,3,3872.0,2896.0,3816.0,2848.0,1
285,3,3872.0,2896.0,3816.0,2848.0,1
286,0,3104.0,2528.0,3104.0,2608.0,1
287,0,3104.0,2528.0,3104.0,2608.0,1
288,0,3024.0,2528.0,3104.0,2528.0,1
289,0,3024.0,2528.0,3104.0,2528.0,1
290,0,3024.0,2528.0,3024.0,2608.0,1
291,0,3104.0,2608.0,3104.0,2680.0,1
292,0,3104.0,2608.0,3104.0,2680.0,1
293,0,3024.0,2608.0,3024.0,2680.0,1
294,0,3024.0,2608.0,3104.0,2608.0,1
295,0,3024.0,2608.0,3104.0,2608.0,1
296,0,3104.0,2680.0,3120.0,2704.0,1
297,0,3104.0,2680.0,3120.0,2704.0,1
298,0,3024.0,2680.0,3024.0,2719.0,1
299,0,3024.0,2680.0,3104.0,2680.0,1
300,0,3024.0,2680.0,3104.0,2680.0,1
301,0,3024.0,2719.0,3064.0,2760.0,1
302,0,3312.0,2032.0,3241.0,2104.0,1
303,0,3312.0,2032.0,3241.0,2104.0,1
304,0,3256.0,1976.0,3185.0,2048.0,1
305,0,3185.0,2048.0,3121.0,2112.0,1
306,0,3241.0,2104.0,3177.0,2168.0,1
307,0,3241.0,2104.0,3177.0,2168.0,1
308,0,3121.0,2112.0,3177.0,2168.0,1
309,0,3121.0,2112.0,3177.0,2168.0,1
310,0,3185.0,2048.0,3241.0,2104.0,1
311,0,3185.0,2048.0,3241.0,2104.0,1
312,0,3888.0,2160.0,3824.0,2096.0,1
313,0,3888.0,2160.0,3824.0,2096.0,1
314,0,3944.0,2104.0,3888.0,2160.0,1
315,0,3944.0,2104.0,3888.0,2160.0,1
316,0,3944.0,2104.0,3880.0,2040.0,1
317,0,3880.0,2040.0,3824.0,2096.0,1
318,0,3880.0,2040.0,3824.0,2096.0,1
319,0,3816.0,1976.0,3792.0,1952.0,1
320,0,3816.0,1976.0,3760.0,2032.0,1
321,0,3816.0,1976.0,3760.0,2032.0,1
322,0,4008.0,2167.0,3944.0,2104.0,1
323,0,4008.0,2167.0,3952.0,2224.0,1
324,0,4008.0,2167.0,3952.0,2224.0,1
325,0,3952.0,2224.0,3888.0,2160.0,1
326,0,3952.0,2224.0,3888.0,2160.0,1
327,0,3760.0,2032.0,3696.0,2032.0,1
328,0,3760.0,2032.0,3696.0,2032.0,1
329,0,4048.0,2528.0,3968.0,2528.0,1
330,0,3056.0,2176.0,3112.0,2232.0,1
331,0,3056.0,2176.0,3112.0,2232.0,1
332,0,3177.0,2168.0,3112.0,2232.0,1
333,0,3177.0,2168.0,3112.0,2232.0,1
334,0,3121.0,2112.0,3056.0,2176.0,1
335,0,3112.0,2232.0,3104.0,2240.0,1
336,0,3112.0,2232.0,3104.0,2240.0,1
337,0,3024.0,2207.0,3024.0,2240.0,1
338,0,3248.0,2832.0,3312.0,2896.0,1
339,0,3248.0,2832.0,3312.0,2896.0,1
340,0,3192.0,2888.0,3256.0,2952.0,1
341,0,3192.0,2888.0,3248.0,2832.0,1
342,0,3192.0,2888.0,3248.0,2832.0,1
343,0,3128.0,2824.0,3192.0,2888.0,1
344,0,3184.0,2768.0,3248.0,2832.0,1
345,0,3184.0,2768.0,3248.0,2832.0,1
346,0,3128.0,2824.0,3184.0,2768.0,1
347,0,3128.0,2824.0,3184.0,2768.0,1
348,0,3120.0,2704.0,3184.0,2768.0,1
349,0,3120.0,2704.0,3184.0,2768.0,1
350,0,3064.0,2760.0,3128.0,2824.0,1
351,0,3064.0,2760.0,3120.0,2704.0,1
352,0,3064.0,2760.0,3120.0,2704.0,1
353,0,3816.0,2848.0,3868.0,2796.0,1
354,0,3868.0,2796.0,3664.0,2592.0,1
355,0,3868.0,2796.0,3664.0,2592.0,1
356,4,3664.0,2592.0,3600.0,2656.0,1
357,1,3744.0,2276.0,3712.0,2276.0,1
358,0,3712.0,2276.0,3712.0,2268.0,1
359,0,6864.0,4640.0,7184.0,4320.0,1
360,0,7184.0,4320.0,7184.0,4032.0,1
361,0,7184.0,3680.0,6864.0,3360.0,1
362,0,6864.0,3360.0,6576.0,3360.0,1
363,0,6224.0,3360.0,5904.0,3680.0,1
364,0,5904.0,3680.0,5904.0,3968.0,1
365,0,5904.0,4328.0,6224.0,4640.0,1
366,0,6224.0,4640.0,6512.0,4640.0,1
367,19,6512.0,3968.0,6576.0,3968.0,1
368,19,6576.0,4032.0,6512.0,4032.0,1
369,0,6384.0,2592.0,6416.0,2592.0,1
370,6,6352.0,2592.0,6352.0,2528.0,1
371,0,6416.0,2592.0,6416.0,2528.0,1
372,0,6416.0,2592.0,6416.0,2528.0,1
373,6,6352.0,2528.0,6384.0,2528.0,1
374,6,6352.0,2528.0,6384.0,2528.0,1
375,0,6416.0,4192.0,6416.0,4128.0,1
376,0,6416.0,4128.0,6352.0,4128.0,1
377,0,6416.0,4128.0,6352.0,4128.0,1
378,0,6224.0,3104.0,6864.0,3104.0,1
379,0,7184.0,2784.0,7184.0,2144.0,1
380,0,6864.0,3104.0,7000.0,2968.0,1
381,0,5904.0,2784.0,6040.0,2920.0,1
382,0,5904.0,2144.0,5904.0,2784.0,1
383,0,6224.0,1824.0,5904.0,2144.0,1
384,0,6864.0,1824.0,6576.0,1824.0,1
385,0,7184.0,2144.0,6864.0,1824.0,1
386,45,8272.0,4000.0,8208.0,4000.0,1
387,45,8208.0,4000.0,8208.0,3968.0,1
388,45,8208.0,4000.0,8208.0,3968.0,1
389,0,7920.0,4608.0,8160.0,4608.0,1
390,0,7920.0,4608.0,8160.0,4608.0,1
391,0,7600.0,4288.0,7664.0,4352.0,1
392,0,7600.0,3648.0,7600.0,3904.0,1
393,0,7920.0,3328.0,7856.0,3392.0,1
394,0,8560.0,3328.0,8304.0,3328.0,1
395,0,8880.0,3648.0,8816.0,3584.0,1
396,0,8880.0,4288.0,8880.0,4032.0,1
397,0,8560.0,4608.0,8624.0,4544.0,1
398,0,8336.0,4064.0,8368.0,4064.0,1
399,0,8336.0,4064.0,8368.0,4064.0,1
400,0,8368.0,4064.0,8368.0,4096.0,1
401,0,8368.0,4096.0,8336.0,4096.0,1
402,0,8368.0,4096.0,8336.0,4096.0,1
403,0,8336.0,4096.0,8336.0,4064.0,1
404,0,8112.0,4096.0,8112.0,4064.0,1
405,0,8112.0,4096.0,8112.0,4064.0,1
406,0,8144.0,4096.0,8112.0,4096.0,1
407,0,8144.0,4064.0,8144.0,4096.0,1
408,0,8144.0,4064.0,8144.0,4096.0,1
409,0,8112.0,4064.0,8144.0,4064.0,1
410,0,8112.0,3840.0,8144.0,3840.0,1
411,0,8112.0,3840.0,8144.0,3840.0,1
412,0,8144.0,3840.0,8144.0,3872.0,1
413,0,8144.0,3872.0,8112.0,3872.0,1
414,0,8144.0,3872.0,8112.0,3872.0,1
415,0,8112.0,3872.0,8112.0,3840.0,1
416,0,8336.0,3840.0,8368.0,3840.0,1
417,0,8368.0,3840.0,8368.0,3872.0,1
418,0,8368.0,3840.0,8368.0,3872.0,1
419,0,8368.0,3872.0,8336.0,3872.0,1
420,0,8336.0,3872.0,8336.0,3840.0,1
421,0,8336.0,3872.0,8336.0,3840.0,1
422,0,8224.0,3616.0,8256.0,3616.0,1
423,0,8256.0,3616.0,8256.0,3648.0,1
424,0,8256.0,3616.0,8256.0,3648.0,1
425,0,8256.0,3648.0,8224.0,3648.0,1
426,0,8224.0,3648.0,8224.0,3616.0,1
427,0,8224.0,4288.0,8256.0,4288.0,1
428,0,8256.0,4288.0,8256.0,4320.0,1
429,0,8256.0,4320.0,8224.0,4320.0,1
430,0,8224.0,4320.0,8224.0,4288.0,1
431,0,8224.0,4320.0,8224.0,4288.0,1
432,0,8560.0,3952.0,8592.0,3952.0,1
433,0,8592.0,3952.0,8592.0,3984.0,1
434,0,8592.0,3984.0,8560.0,3984.0,1
435,0,8592.0,3984.0,8560.0,3984.0,1
436,0,8560.0,3984.0,8560.0,3952.0,1
437,0,7888.0,3952.0,7920.0,3952.0,1
438,0,7888.0,3952.0,7920.0,3952.0,1
439,0,7920.0,3952.0,7920.0,3984.0,1
440,0,7920.0,3984.0,7888.0,3984.0,1
441,0,7888.0,3984.0,7888.0,3952.0,1
442,20,8288.0,3920.0,8304.0,3968.0,1
443,20,8288.0,4016.0,8240.0,4032.0,1
444,20,8192.0,4016.0,8176.0,3968.0,1
445,20,8240.0,4032.0,8192.0,4016.0,1
446,20,8304.0,3968.0,8288.0,4016.0,1
447,20,8176.0,3968.0,8192.0,3920.0,1
448,20,8176.0,3968.0,8192.0,3920.0,1
449,0,6024.0,2680.0,6080.0,2680.0,1
450,0,6024.0,2680.0,6080.0,2680.0,1
451,7,6080.0,2624.0,6080.0,2680.0,1
452,7,6080.0,2624.0,6080.0,2680.0,1
453,0,6080.0,2624.0,6024.0,2624.0,1
454,0,6024.0,2624.0,6024.0,2680.0,1
455,25,8304.0,3328.0,8256.0,3648.0,1
456,25,8304.0,3328.0,8256.0,3648.0,1
457,0,8224.0,3648.0,8176.0,3328.0,1
458,0,8224.0,3648.0,8176.0,3328.0,1
459,0,8176.0,3328.0,7920.0,3328.0,1
460,0,8304.0,3328.0,8272.0,3328.0,1
461,23,8816.0,3584.0,8368.0,3872.0,1
462,23,8816.0,3584.0,8368.0,3872.0,1
463,0,8336.0,3840.0,8624.0,3392.0,1
464,0,8336.0,3840.0,8624.0,3392.0,1
465,0,8624.0,3392.0,8560.0,3328.0,1
466,0,8816.0,3584.0,8624.0,3392.0,1
467,0,8816.0,3584.0,8624.0,3392.0,1
468,26,7856.0,3392.0,8144.0,3840.0,1
469,26,7856.0,3392.0,8144.0,3840.0,1
470,0,8112.0,3872.0,7664.0,3584.0,1
471,0,8112.0,3872.0,7664.0,3584.0,1
472,0,8880.0,3904.0,8880.0,3648.0,1
473,0,8816.0,4352.0,8880.0,4288.0,1
474,0,8280.0,4464.0,8304.0,4464.0,1
475,0,7856.0,4544.0,7920.0,4608.0,1
476,0,7600.0,4032.0,7600.0,4288.0,1
477,0,7664.0,3584.0,7600.0,3648.0,1
478,0,8880.0,4032.0,8880.0,3904.0,1
479,0,8880.0,4032.0,8880.0,3904.0,1
480,0,8624.0,4544.0,8816.0,4352.0,1
481,0,8624.0,4544.0,8816.0,4352.0,1
482,0,8200.0,4464.0,8280.0,4464.0,1
483,0,8200.0,4464.0,8280.0,4464.0,1
484,0,7664.0,4352.0,7856.0,4544.0,1
485,0,7664.0,4352.0,7856.0,4544.0,1
486,0,7600.0,3904.0,7600.0,4032.0,1
487,0,7600.0,3904.0,7600.0,4032.0,1
488,0,7856.0,3392.0,7664.0,3584.0,1
489,0,7856.0,3392.0,7664.0,3584.0,1
490,28,7600.0,3904.0,7920.0,3952.0,1
491,28,7600.0,3904.0,7920.0,3952.0,1
492,0,7920.0,3984.0,7600.0,4032.0,1
493,0,7920.0,3984.0,7600.0,4032.0,1
494,30,8560.0,3952.0,8880.0,3904.0,1
495,30,8560.0,3952.0,8880.0,3904.0,1
496,0,8880.0,4032.0,8560.0,3984.0,1
497,0,8880.0,4032.0,8560.0,3984.0,1
498,24,8368.0,4064.0,8816.0,4352.0,1
499,24,8368.0,4064.0,8816.0,4352.0,1
500,0,8624.0,4544.0,8336.0,4096.0,1
501,0,8624.0,4544.0,8336.0,4096.0,1
502,27,8256.0,4288.0,8280.0,4464.0,1
503,27,8256.0,4288.0,8280.0,4464.0,1
504,65,8200.0,4464.0,8224.0,4288.0,1
505,65,8200.0,4464.0,8224.0,4288.0,1
506,22,7664.0,4352.0,8112.0,4064.0,1
507,22,7664.0,4352.0,8112.0,4064.0,1
508,0,8144.0,4096.0,7856.0,4544.0,1
509,0,8144.0,4096.0,7856.0,4544.0,1
510,0,6576.0,4672.0,6512.0,4672.0,1
511,0,6576.0,4672.0,6512.0,4672.0,1
512,0,6576.0,4672.0,6576.0,4640.0,1
513,0,6576.0,4672.0,6576.0,4640.0,1
514,0,6512.0,4640.0,6512.0,4672.0,1
515,0,6512.0,4640.0,6512.0,4672.0,1
516,0,6576.0,4640.0,6864.0,4640.0,1
517,0,6512.0,4640.0,6576.0,4640.0,1
518,0,6512.0,4640.0,6576.0,4640.0,1
519,0,6368.0,4816.0,6720.0,4816.0,1
520,0,6720.0,4816.0,6704.0,4672.0,1
521,0,6720.0,4816.0,6704.0,4672.0,1
522,0,6720.0,4816.0,6704.0,4672.0,1
523,0,6512.0,4672.0,6384.0,4672.0,1
524,0,6512.0,4672.0,6384.0,4672.0,1
525,0,6704.0,4672.0,6576.0,4672.0,1
526,0,6384.0,4672.0,6368.0,4816.0,1
527,0,6352.0,4832.0,6736.0,4832.0,1
528,0,6736.0,4832.0,6720.0,4752.0,1
529,0,6384.0,4672.0,6352.0,4832.0,1
530,0,6736.0,4192.0,6576.0,4576.0,1
531,0,6576.0,4576.0,6512.0,4576.0,1
532,0,6512.0,4576.0,6352.0,4192.0,1
533,0,6512.0,4576.0,6352.0,4192.0,1
534,0,5968.0,3968.0,6352.0,3808.0,1
535,0,5968.0,3968.0,6352.0,3808.0,1
536,0,5968.0,4032.0,5968.0,3968.0,1
